municipalidad;codigo_portal;anio;fecha_acta;descripcion;url_descarga;ruta_archivo;fuente_portal
Aysén;MU013;2025;2025-11-07;2025 Noviembre Actas Concejo Municipal Acta Acta de Concejo Municipal 46 07/11/2025 04/12/2025 www.puertoaysen.cl Sí No Aplica ACTA N° 46 SESIÓN ORDINARIA HONORABLE CONCEJO, noviembre 07, 2025. Enlace,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B046-+07.11.2025.pdf/3fb5ec08-e0d9-4b91-9e5b-68d78e5aa9bf;D:\trabajo max\aysen\2025\2025-11-07.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-12-26;2025 Diciembre Actas Concejo Municipal Acta Actas Concejo Municipal 53 26/12/2025 20/01/2026 www.puertoaysen.cl Sí No Aplica ACTA N° 53 SESIÓN EXTRAORDINARIA HONORABLE CONCEJO, diciembre 26, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA++N%C2%B053+-+26.12.25.pdf/f71447da-8017-4764-98d8-8aed90e2743f;D:\trabajo max\aysen\2025\2025-12-26.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Aysén;MU013;2025;2025-12-11;2025 Diciembre Actas Concejo Municipal Acta Actas Concejo Municipal 51 11/12/2025 02/03/2026 www.puertoaysen.cl Sí No Aplica ACTA N° 51 SESIÓN ORDINARIA HONORABLE CONCEJO, diciembre 11, 2025. Acta,Video;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/ACTA+N%C2%B0051-+11.12.2025_Censurado+%281%29%20%281%29.pdf/132d4020-0555-468a-a32d-9d00d38c1215;D:\trabajo max\aysen\2025\2025-12-11.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU013
Bulnes;MU015;2024;2024-12-30;"2024 Diciembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 3 30/12/2024 13/02/2025 SITIO WEB MUNICIPAL Sí 30/12/2024 Se aprueba, por la unanimidad de los concejales y las concejalas presentes, la adjudicación y contratación licitación pública ID: 3902-79-LP24, denominada ""Construcción Patio Techado Escuela Ceiia Urrutia, Comuna de Bulnes, a la empresa ""Ingeniera y Constructora Bio Bio";https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B03+-+30+de+Diciembre+2024.pdf/dfbd12c3-caea-4a1d-9ff8-ffb571632076;D:\trabajo max\bulnes\2024\2024-12-30.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-12-10;"2024 Diciembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 1 10/12/2024 12/12/2024 SITIO WEB MUNICIPAL Sí 12/12/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes, el nombre de ""Villa santa Fe"" propuesto por el Comité de vivienda Villa Santa Fe . Enlace";https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B01+-+10+de+Diciembre+2024.pdf/cc8ae632-b7a1-41ea-8760-05273a22fee3;D:\trabajo max\bulnes\2024\2024-12-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-12-06;2024 Diciembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 0 06/12/2024 23/12/2024 SITIO WEB MUNICIPAL Sí 06/12/2024 Se Aprueba por la uninimidad de los concejales y concejalas presentes que el Honorable Concejo Municipal de Bulnes, fije las tres sesiones ordinarias, el primer, segundo y tercer Martes de cada mes, en horario de 15:00 horas. Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Constitutiva+-+06+de+Diciembre+2024.pdf/08b742e0-8652-4cda-b73f-431fb3655995;D:\trabajo max\bulnes\2024\2024-12-06.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-12-03;"2024 Diciembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 146 03/12/2024 08/01/2024 SITIO WEB MUNICIPAL Sí 03/12/2024 Se aprueba por la unanimidad de los señores (as) concejales presentes que La l. Municipalidad de Bulnes adjudique y contrate la licitación pública Nº3902-83-LP24, denominada ""ADQUISICIÓN CLÍNICA VETERINARIA MÓVIL, 200 LLAMADO"", a la empresa individualizada como ""CONSU";https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0146+-+03+de+Diciembre+2024.pdf/ad615888-16d7-4b8b-b6a2-ad5f5ec3a3ae;D:\trabajo max\bulnes\2024\2024-12-03.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-11-19;"2024 Noviembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 145 19/11/2024 23/12/2024 SITIO WEB MUNICIPAL Sí 19/11/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes,adjudicar licitación pública ID 3902-75-LQ 24 ""Mejoramiento Plaza 3 de Octubre, comuna de Bulnes "" y por exceder el periodo alcaldicio actual. Enlace";https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0145+-+19+de+Noviembre+2024.pdf/3e07ff3e-f96b-444b-ac2d-b1df5850829d;D:\trabajo max\bulnes\2024\2024-11-19.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-11-12;"2024 Noviembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 144 12/11/2024 23/12/2024 SITIO WEB MUNICIPAL Sí 12/11/2024 Se aprueba, por la mayoría de los concejales y concejalas presentes,invitar a la Directora Regional del Servicio Nacional de Migraciones para que venga a exponer la iniciativa ""Sello Migrante 1 en una fecha por definir. Enlace";https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0144+-+12+de+Noviembre+2024.pdf/8c4742d6-ad64-4be6-9d8e-f96bb4904ac3;D:\trabajo max\bulnes\2024\2024-11-12.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-11-05;"2024 Noviembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 143 05/11/2024 12/02/2025 SITIO WEB MUNICIPAL Sí 05/11/2024 Se acuerda, por la unanimidad de los concejales y concejalas presentes, reunirse a reunión de trabajo a la comisión de Planificación, para tratar Licitación Pública 10 3902-75-LQ24 ""Mejoramiento Plaza 3 de Octubre"", para el día Martes 12 de noviembre después de la ses";https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0143+-+05+de+Noviembre+2024.pdf/dcd98aec-d8cc-4785-8e5c-76f640a3fadf;D:\trabajo max\bulnes\2024\2024-11-05.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-10-15;2024 Octubre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 142 15/10/2024 12/02/2025 SITIO WEB MUNICIPAL Sí 15/10/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes,modificación presupuestaria Nº7 del Presupuesto Municipal año 2024. Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0142+-+15+de+Octubre+2024.pdf/59dcac15-a7ad-4b18-9abb-f661a499f941;D:\trabajo max\bulnes\2024\2024-10-15.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-10-08;2024 Octubre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 141 08/10/2024 06/01/2025 SITIO WEB MUNICIPAL Sí 08/10/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes, modificar tabla de concejo para dar la palabra a representantes del centro general de padres y apoderado de la escuela de Pueblo Seco de Santa Clara. Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0141+-+08+de+Octubre+2024.pdf/92cf329e-2978-4299-831c-7a29746cfa71;D:\trabajo max\bulnes\2024\2024-10-08.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-10-01;"2024 Octubre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 140 01/10/2024 06/01/2024 SITIO WEB MUNICIPAL Sí 01/10/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes, modificación de meta PMGM de la dirección de obras Municipal ,correspondiente al año 2024, modifíquese adquisición de un container para ser utilizado como archivador para la dirección de obras por """;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0140+-+01+de+Octubre+2024.pdf/fff7a08c-085b-4262-a702-a71ece1d7573;D:\trabajo max\bulnes\2024\2024-10-01.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-09-24;2024 Septiembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 139 24/09/2024 08/01/2024 SITIO WEB MUNICIPAL Sí 24/09/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes, Contrato de Arriendo de Inmueble ubicado en calle Carlos Palacios Nº560, Comuna de Bulnes , entre el Departamento de Salud Municipal de la l. Municipalidad de Bulnes y la Sociedad Lindo Amigo Spa;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0139+-+24+de+Septiembre+2024.pdf/1d0d5f65-53c5-4cae-bd1c-ccecebb80177;D:\trabajo max\bulnes\2024\2024-09-24.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-09-10;2024 Septiembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 138 10/09/2024 23/12/2024 SITIO WEB MUNICIPAL Sí 10/09/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes, aumento del 30% del contrato de suministro de alimentos de acuerdo a licitación pública ID:3902- 7- LE24, por cuanto el aumento de contrato supera el periodo alcaldicio actual. Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0138+-+10+de+Septiembre+2024.pdf/bd7059fb-5b3c-4b0f-bbb4-342559ec2286;D:\trabajo max\bulnes\2024\2024-09-10.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-09-03;2024 Septiembre Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 137 03/09/2024 25/04/2024 SITIO WEB MUNICIPAL Sí 03/09/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes, invitar a 30 alumnos de la escuela Batalla del Roble para que participen como observadores en la próxima sesión de concejo a realizarse el Martes 10 de Septiembre. Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0137+-+03+de+Septiembre+2024.pdf/ca7cc4b4-30d5-4296-a26b-5f5401f9a11b;D:\trabajo max\bulnes\2024\2024-09-03.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-08-20;2024 Agosto Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 136 20/08/2024 23/12/2024 SITIO WEB MUNICIPAL Sí 20/08/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes, convocar a comisión de planificación para el aproximo Martes 3 de Septiembre , después de sesión ordinaria de concejo Nº137 para abordar la ordenanza de ferias libres de la comuna Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0136+-+20+de+Agosto+2024.pdf/0a0b9ef1-bed5-4fc9-8f93-8541e31675f4;D:\trabajo max\bulnes\2024\2024-08-20.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-08-13;2024 Agosto Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 135 13/08/2024 23/12/2024 SITIO WEB MUNICIPAL Sí 13/08/2024 Se aprueba por la unanimidad de los concejales y concejalas presentes otorgar las becas deportivas Larqui año 2024 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0135+-+13+de+Agosto+2024.pdf/61b15d7f-f1bc-4b7a-8bea-3361e7bcbae6;D:\trabajo max\bulnes\2024\2024-08-13.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-08-06;2024 Agosto Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 134 06/08/2024 08/01/2024 SITIO WEB MUNICIPAL Sí 06/08/2024 Se aprueba por la mayoría de los concejales y concejalas presentes modificación presupuestaria N°5 del prepuesto municipal año 2024 , presentada por la directora de admiración y finanzas de la municipalidad de Bulnes. Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0134+-+06+de+Agosto+2024.pdf/6ccb3a92-f749-4b53-a673-8b9336bd26a6;D:\trabajo max\bulnes\2024\2024-08-06.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-07-23;"2024 Julio Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 133 23/07/2024 30/09/2024 SITIO WEB MUNICIPAL Sí 23/07/2024 Se aprueba por unanimidad de los concejales y concejalas presentes, la regularización de la adjudicación de la licitación publica lD 3902-57-LE24 ""ACTUALIZACIÓN PLADECO COMUNA DE BULNES 2024-2030"" por exceder el periodo alcaldicio Enlace";https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0133+-+23+de+Julio+2024.pdf_1727713505174/69a8bb74-2988-4ebc-95b3-8af853dc904d;D:\trabajo max\bulnes\2024\2024-07-23.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-07-09;2024 Julio Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 132 09/07/2024 23/12/2024 SITIO WEB MUNICIPAL Sí 09/07/2024 Se aprueba por la mayoría de los concejales y concejalas presentes , patente de alcoholes clasificación P presentada por don Pedro Esteban Bahamondez Morales. Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0132+-+09+de+Julio+2024.pdf_1734979510073/d89ce281-298e-4383-8686-428f5b7af608;D:\trabajo max\bulnes\2024\2024-07-09.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-07-02;2024 Julio Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 131 02/07/2024 23/12/2024 SITIO WEB MUNICIPAL Sí 02/07/2024 Se aprueba por la unanimidad de los concejales y concejalas presente, convocar a reunión de trabajo a la comisión de planificación del concejo municipal para el día martes 23 de julio después de la sesión ordinaria Nº133, para tratar temas de ordenanza de ferias libres de;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0131+-+02+de+Julio+2024.pdf/2d7099cf-aba4-4684-a481-8e1847f88d81;D:\trabajo max\bulnes\2024\2024-07-02.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-06-18;2024 Junio Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 130 18/06/2024 27/08/2024 SITIO WEB MUNICIPAL Sí 18/06/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes, solicitar un anticipo de subvención para la bonificación de retiro de cuatro asistentes de la educación por un monto de $28.139.879 Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0130+-+18+de+Junio+2024.pdf/652490bb-0d27-414d-8a1d-4dbe492319c8;D:\trabajo max\bulnes\2024\2024-06-18.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-06-11;2024 Junio Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 129 11/06/2024 27/08/2024 SITIO WEB MUNICIPAL Sí 11/06/2024 Se aprueba por la unanimidad de los Señores y Señoras Concejales y Concejalas presentes, una transacción extrajudicial de carácter indemnizatoria por Liquidación de Finiquito, según causal de término: Artículo Nº159 Nº1 Mutuo Acuerdo de las Partes, con don Luis Gómez Urra;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0129+-+11+de+Junio+2024.pdf/8cbacca5-5e04-47ab-aa0d-c75b82da3b1a;D:\trabajo max\bulnes\2024\2024-06-11.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-06-04;"2024 Junio Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 128 04/06/2024 28/06/2024 SITIO WEB MUNICIPAL Sí 28/06/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes,Adjudicar la licitaci6n ptibllca N°3901-16-LE24 ""Suministro de medicamentos para la unidad de atención primaria oftalmológica"" (UAPO) de la comuna de Bulnes, por un monto superior a las 500 UTM. Enlace";https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0128+-+04+de+Junio+2024.pdf/7e994336-ac44-45d4-b220-8a10b7e3b0e1;D:\trabajo max\bulnes\2024\2024-06-04.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-05-28;"2024 Mayo Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 127 28/05/2024 28/06/2024 SITIO WEB MUNICIPAL Sí 28/06/2024 Se aprueba, por la unanimidad de los concejales y concejalas presentes,Adjudicar la licitación pública Nº3902-45-LE24, denominada ""CONSTRUCCIÓN DE ESTACIONES DE DESCANSO QUIERO MI BARRIO"", a la empresa CONSTRUCTORA TRES SANTOS, RUT Nº76.445.851-6 representada legalmente po";https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+Sesi%C3%B3n+Ordinaria+N%C2%B0127+-+28+de+Mayo+2024.pdf/3e143936-b42d-4f8c-a923-9caca4ef034b;D:\trabajo max\bulnes\2024\2024-05-28.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-05-07;2024 Mayo Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 126 07/05/2024 28/06/2024 SITIO WEB MUNICIPAL Sí 28/06/2024 Se rechaza , por la unanimidad de los concejales y concejalas presentes, el cambio de mutualidad , mantenlendose las prestaciones del seguro social contra riesgos de accidentes del trabaja y enfermedades profesionales de los funcionarios y trabajadores de la municipalidad ;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Acta+Sesi%C3%B3n+Ordinaria+N%C2%B0126+-+14+de+Mayo+2024.pdf/bc8c6d0b-9216-4f3d-8273-2fffd78a442a;D:\trabajo max\bulnes\2024\2024-05-07.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
Bulnes;MU015;2024;2024-05-07;2024 Mayo Actas de sesiones del Consejo Acuerdo Publicación de sesiones ordinaria y extraordinarias con asistencia, acta y acuerdos por el Concejo Municipal de Bulnes 125 07/05/2024 03/06/2024 SITIO WEB MUNICIPAL Sí 07/05/2024 Se aprueba, par la mayoria de los concejales y concejalas presentes, los proyectos de subvenciones comunitarias municipales afio 2024 per un total de $49.571.127 de acuerdo al siguiente detalle: Enlace;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/Sesi%C3%B3n+Ordinaria+N%C2%B0125+-+07+de+Mayo+2024_compressed_compressed_compressed.pdf/fcef947b-6b74-45a6-a954-5f4c291d9dfa;D:\trabajo max\bulnes\2024\2024-05-07_1.pdf;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU015
